Wall time,Step,Value
1775666690.2539084,7856776,144.21644592285156
1775666712.2257872,7859128,146.87686157226562
1775666735.0095196,7861592,146.36827087402344
1775666756.0740957,7863944,151.93624877929688
1775666779.2021399,7866408,151.66888427734375
1775666801.2485845,7868760,151.0144500732422
1775666816.57695,7870384,147.1726837158203
1775666833.2352467,7872136,141.9384307861328
1775666862.1191888,7875200,137.51327514648438
1775666878.3483536,7876952,142.8943634033203
1775666906.5749485,7879928,135.47930908203125
1775666924.121404,7881768,123.09503936767578
1775666951.6246893,7884744,121.63951873779297
1775666968.7657683,7886584,125.10553741455078
1775666996.8261533,7889560,123.20669555664062
1775667014.3176353,7891400,121.60176086425781
1775667042.247013,7894376,118.60696411132812
1775667059.3116615,7896216,121.60885620117188
1775667087.1611214,7899192,126.64663696289062
1775667105.4638948,7901032,124.98164367675781
1775667133.518053,7904008,127.20361328125
1775667150.7016017,7905848,131.4610595703125
1775667178.3509119,7908824,148.3673095703125
1775667195.392004,7910664,154.41897583007812
1775667222.9493704,7913640,154.06298828125
1775667240.3739362,7915480,158.8093719482422
1775667268.5724518,7918456,152.5982666015625
1775667285.8073096,7920296,146.35360717773438
1775667313.829356,7923272,144.19078063964844
1775667331.0014715,7925112,127.27049255371094
1775667358.8744707,7928088,123.02201843261719
1775667376.1320214,7929928,119.95135498046875
1775667397.3025227,7932216,126.2683334350586
1775667413.217699,7933936,133.20819091796875
1775667461.6778967,7937032,129.7177734375
1775667495.7636533,7938752,137.196044921875
1775667544.274153,7941848,145.04647827148438
1775667574.1284435,7943464,145.45201110839844
1775667608.5158157,7946392,144.9180145263672
1775667632.5267649,7948280,147.38975524902344
1775667665.7788563,7950776,146.483642578125
1775667683.6462321,7952256,140.89524841308594
1775667720.2025094,7955592,140.80661010742188
1775667737.452246,7957072,134.9285125732422
1775667768.966607,7960344,136.74900817871094
1775667789.6028247,7961888,140.66763305664062
1775667820.687076,7964208,140.154296875
1775667850.3093004,7966704,146.53134155273438
1775667874.0400057,7969024,152.060546875
1775667898.1410758,7971520,154.25094604492188
1775667921.0103781,7973840,151.7804718017578
1775667945.0568547,7976336,157.2790985107422
1775667966.3711083,7978656,163.57675170898438
1775668001.7932925,7981152,164.91905212402344
1775668028.2742217,7983472,161.37313842773438
1775668045.9573965,7985184,169.68800354003906
1775668077.8172174,7988288,175.96267700195312
1775668094.2277596,7990000,175.13037109375
1775668124.4844084,7993104,173.57569885253906
1775668142.8918278,7994816,168.15968322753906
1775668192.1563268,7997920,169.57664489746094
1775668224.03102,7999632,170.25973510742188
1775668918.8022785,8004816,176.492431640625
1775668966.6223192,8009632,172.6317596435547
1775669024.1583328,8014448,177.7961883544922
1775669072.427652,8019264,177.0546112060547
1775669123.3698885,8024080,171.69927978515625
1775669171.534592,8028896,159.15882873535156
1775669221.4256334,8033712,156.51560974121094
1775669271.6053348,8038528,157.70286560058594
1775669319.65343,8043344,159.07066345214844
1775669373.0184238,8048160,154.77261352539062
1775669422.6089652,8052976,151.99423217773438
1775669470.824646,8057792,158.4896240234375
1775669521.5801003,8062608,150.8804473876953
1775669570.0613253,8067424,146.6024627685547
